Unnamed: 0,id,nameProject,testCase,isFlaky,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,numCoveredLines,ExecutionTime,projectSourceLinesCovered,hIndexModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window10000,num_third_party_libs
10,9810,logback,ch.qos.logback.classic.boolex.geventevaluatortest.smoke,False,0.01036269,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002364746,0.0,0.00862069,0.09375,0.02058319,0.0276873,0.02529183,0.01315376,0.04160689,0.02617905,0.0,0.0,0.0,0.0461437,0.0,4.0,0.199,27,0,0,0,0,0,0,1,3,0
11,9820,logback,ch.qos.logback.classic.boolex.geventevaluatortest.startmakesisstartedreturntrue,False,0.02072539,0.125,0.0,0.0212766,0.0,0.04761905,0.0,0.0,0.0,0.0,0.002364746,0.0,0.00862069,0.09375,0.02058319,0.0276873,0.02529183,0.01315376,0.04160689,0.02617905,0.0,0.0,0.0,0.0461437,0.0,10.0,0.1,42,0,0,0,0,0,0,1,3,1
12,9791,logback,ch.qos.logback.classic.boolex.janinoeventevaluatortest.evaluatorfilterwithnullmarker_lbcore_118,False,0.05699482,0.125,0.0,0.0212766,0.0,0.0,0.0,0.0,0.0,0.0,0.004409932,0.0002820278,0.00862069,0.1875,0.02401372,0.04885993,0.05058366,0.02204265,0.06073649,0.04101194,0.0,0.0,0.0,0.0461437,0.0,20.0,0.025,42,0,0,0,0,0,0,1,4,0
13,9789,logback,ch.qos.logback.classic.boolex.janinoeventevaluatortest.marker,False,0.03108808,0.125,0.0,0.0212766,0.0,0.0,0.0,0.0,0.0,0.0,0.004409932,0.0002820278,0.00862069,0.1875,0.02401372,0.04885993,0.05058366,0.02204265,0.06073649,0.04101194,0.0,0.0,0.0,0.0461437,0.0,15.0,0.044,38,0,0,0,0,0,0,1,4,1
14,9788,logback,ch.qos.logback.classic.boolex.janinoeventevaluatortest.mdcasstring,False,0.04663212,0.25,0.0,0.0212766,0.0,0.0,0.0,0.0,0.07142857,0.0,0.004409932,0.0002820278,0.00862069,0.1875,0.02401372,0.04885993,0.05058366,0.02204265,0.06073649,0.04101194,0.0,0.0,0.0,0.0461437,0.0,12.0,0.122,69,0,0,0,0,0,0,1,5,2
15,9800,logback,ch.qos.logback.classic.boolex.janinoeventevaluatortest.nullmdc,False,0.03108808,0.125,0.0,0.0212766,0.0,0.0,0.0,0.0,0.0,0.0,0.004409932,0.0002820278,0.00862069,0.1875,0.02401372,0.04885993,0.05058366,0.02204265,0.06073649,0.04101194,0.0,0.0,0.0,0.0461437,0.0,15.0,0.021,37,0,0,0,0,0,0,1,3,1
16,9784,logback,ch.qos.logback.classic.boolex.janinoeventevaluatortest.testbasic,False,0.03108808,0.125,0.0,0.0212766,0.0,0.0,0.0,0.0,0.0,0.0,0.004409932,0.0002820278,0.00862069,0.1875,0.02401372,0.04885993,0.05058366,0.02204265,0.06073649,0.04101194,0.0,0.0,0.0,0.0461437,0.0,15.0,0.018,37,0,0,0,0,0,0,1,3,0
17,9793,logback,ch.qos.logback.classic.boolex.janinoeventevaluatortest.testbogusexp1,False,0.04663212,0.125,0.0,0.0212766,0.0,0.0,0.0,0.0,0.0,0.0,0.004409932,0.0002820278,0.00862069,0.1875,0.02401372,0.04885993,0.05058366,0.02204265,0.06073649,0.04101194,0.0,0.0,0.0,0.0461437,0.0,7.0,0.009,22,0,0,0,0,0,0,1,3,0
18,9794,logback,ch.qos.logback.classic.boolex.janinoeventevaluatortest.testbogusexp2,False,0.07772021,0.375,0.03494095,0.04255319,0.0,0.0,0.0,0.0,0.02380952,0.0,0.004409932,0.0002820278,0.00862069,0.1875,0.02401372,0.04885993,0.05058366,0.02204265,0.06073649,0.04101194,0.0,0.0,0.0,0.0461437,0.0,17.0,0.026,40,0,0,0,0,0,0,1,3,0
19,9792,logback,ch.qos.logback.classic.boolex.janinoeventevaluatortest.testcomplex,False,0.03626943,0.25,0.0,0.0212766,0.0,0.0,0.0,0.0,0.0,0.0,0.004409932,0.0002820278,0.00862069,0.1875,0.02401372,0.04885993,0.05058366,0.02204265,0.06073649,0.04101194,0.0,0.0,0.0,0.0461437,0.0,17.0,0.043,40,0,0,0,0,0,0,1,3,1
20,9785,logback,ch.qos.logback.classic.boolex.janinoeventevaluatortest.testlevel,False,0.02590674,0.125,0.0,0.0212766,0.0,0.0,0.0,0.0,0.0,0.0,0.004409932,0.0002820278,0.00862069,0.1875,0.02401372,0.04885993,0.05058366,0.02204265,0.06073649,0.04101194,0.0,0.0,0.0,0.0461437,0.0,8.0,2.163,66,0,0,0,0,0,0,1,4,0
21,9796,logback,ch.qos.logback.classic.boolex.janinoeventevaluatortest.testloop1,False,0.02072539,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004409932,0.0002820278,0.00862069,0.1875,0.02401372,0.04885993,0.05058366,0.02204265,0.06073649,0.04101194,0.0,0.0,0.0,0.0461437,0.0,13.0,0.148,35,0,0,0,0,0,0,1,3,0
22,9797,logback,ch.qos.logback.classic.boolex.janinoeventevaluatortest.testloop2,False,0.02590674,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004409932,0.0002820278,0.00862069,0.1875,0.02401372,0.04885993,0.05058366,0.02204265,0.06073649,0.04101194,0.0,0.0,0.0,0.0461437,0.0,14.0,0.154,36,0,0,0,0,0,0,1,3,0
23,9786,logback,ch.qos.logback.classic.boolex.janinoeventevaluatortest.testtimestamp,False,0.02590674,0.125,0.0,0.0212766,0.0,0.0,0.0,0.0,0.0,0.0,0.004409932,0.0002820278,0.00862069,0.1875,0.02401372,0.04885993,0.05058366,0.02204265,0.06073649,0.04101194,0.0,0.0,0.0,0.0461437,0.0,8.0,0.018,65,0,0,0,0,0,0,1,4,0
24,9787,logback,ch.qos.logback.classic.boolex.janinoeventevaluatortest.testwithmatcher,False,0.03108808,0.125,0.0,0.0212766,0.0,0.0,0.0,0.0,0.0,0.0,0.004409932,0.0002820278,0.00862069,0.1875,0.02401372,0.04885993,0.05058366,0.02204265,0.06073649,0.04101194,0.0,0.0,0.0,0.0461437,0.0,15.0,0.017,38,0,0,0,0,0,0,1,3,0
25,9798,logback,ch.qos.logback.classic.boolex.janinoeventevaluatortest.throwable_lbclassic_155_i,False,0.02590674,0.125,0.0,0.0212766,0.0,0.0,0.0,0.0,0.0,0.0,0.004409932,0.0002820278,0.00862069,0.1875,0.02401372,0.04885993,0.05058366,0.02204265,0.06073649,0.04101194,0.0,0.0,0.0,0.0461437,0.0,17.0,0.085,51,0,0,0,0,0,0,1,3,0
26,9799,logback,ch.qos.logback.classic.boolex.janinoeventevaluatortest.throwable_lbclassic_155_ii,False,0.02590674,0.125,0.0,0.0212766,0.0,0.0,0.0,0.0,0.0,0.0,0.004409932,0.0002820278,0.00862069,0.1875,0.02401372,0.04885993,0.05058366,0.02204265,0.06073649,0.04101194,0.0,0.0,0.0,0.0461437,0.0,18.0,0.022,58,0,0,0,0,0,0,1,3,0
27,9790,logback,ch.qos.logback.classic.boolex.janinoeventevaluatortest.withnullmarker_lbcore_118,False,0.05181347,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004409932,0.0002820278,0.00862069,0.1875,0.02401372,0.04885993,0.05058366,0.02204265,0.06073649,0.04101194,0.0,0.0,0.0,0.0461437,0.0,13.0,0.019,37,0,0,0,0,0,0,1,3,0
28,9804,logback,ch.qos.logback.classic.boolex.onmarkerevaluatortest.nullmarkerinevaluator,False,0.02072539,0.125,0.0,0.0212766,0.0,0.04761905,0.0,0.0,0.0,0.0,0.001342153,0.0,0.0,0.09375,0.0102916,0.008143322,0.005836576,0.006329966,0.02821616,0.0158414,0.0,0.0,0.0,0.0461437,0.0,2.0,0.01,14,0,0,0,0,0,0,1,2,0
29,9803,logback,ch.qos.logback.classic.boolex.onmarkerevaluatortest.nullmarkerinevent,False,0.02072539,0.125,0.0,0.0212766,0.0,0.04761905,0.0,0.0,0.0,0.0,0.001342153,0.0,0.0,0.09375,0.0102916,0.008143322,0.005836576,0.006329966,0.02821616,0.0158414,0.0,0.0,0.0,0.0461437,0.0,2.0,0.026,26,0,0,0,0,0,0,1,3,0
30,9802,logback,ch.qos.logback.classic.boolex.onmarkerevaluatortest.smoke,False,0.02590674,0.125,0.0,0.0212766,0.0,0.04761905,0.0,0.0,0.0,0.0,0.001342153,0.0,0.0,0.09375,0.0102916,0.008143322,0.005836576,0.006329966,0.02821616,0.0158414,0.0,0.0,0.0,0.0461437,0.0,3.0,0.032,15,0,0,0,0,0,0,1,2,1
31,9979,logback,ch.qos.logback.classic.corpustest.randomutiltest.smoke,False,0.06217617,0.125,0.0,0.0212766,0.0,0.0,0.0,0.0,0.02380952,0.0,0.0006071645,0.0,0.0,0.015625,0.008576329,0.006514658,0.003891051,0.002558923,0.009564802,0.004943304,0.0,0.0,1.0,0.0461437,0.0,4.0,0.047,7,0,0,0,0,0,0,0,2,0
32,9977,logback,ch.qos.logback.classic.corpustest.textfileutiltest.smoke,False,0.04663212,0.125,0.1677166,0.0212766,0.04166667,0.07142857,0.0,0.0,0.0,0.0,0.001438021,0.0002115208,0.0,0.125,0.01886792,0.01628664,0.01361868,0.00650954,0.01960784,0.01139903,0.0,0.0,0.0,0.0461437,0.0,8.0,0.031,17,0,0,0,0,0,0,0,1,0
33,9986,logback,ch.qos.logback.classic.db.dbappenderhsqltest.testappendloggingevent,False,0.119171,0.375,0.2096457,0.212766,0.04166667,0.0,0.1666667,0.0,0.04761905,0.0,0.009267248,0.009024889,0.0,0.203125,0.09090909,0.1433225,0.1381323,0.05373737,0.1396461,0.1055764,0.0,0.0,0.0,0.0461437,0.0,13.0,0.574,98,0,0,0,0,0,0,0,5,0
34,9989,logback,ch.qos.logback.classic.db.dbappenderhsqltest.testappendmultipleevents,False,0.07772021,0.375,0.0,0.0212766,0.0,0.0,0.0,0.0,0.04761905,0.0,0.009267248,0.009024889,0.0,0.203125,0.09090909,0.1433225,0.1381323,0.05373737,0.1396461,0.1055764,0.0,0.0,0.0,0.0461437,0.0,14.0,0.042,72,0,0,0,0,0,0,0,5,0
35,9987,logback,ch.qos.logback.classic.db.dbappenderhsqltest.testappendthrowable,False,0.09326425,0.25,0.05884794,0.0212766,0.0,0.0,0.0,0.0,0.02380952,0.0,0.009267248,0.009024889,0.0,0.203125,0.09090909,0.1433225,0.1381323,0.05373737,0.1396461,0.1055764,0.0,0.0,0.0,0.0461437,0.0,14.0,0.042,65,0,0,0,0,0,0,0,4,0
36,9988,logback,ch.qos.logback.classic.db.dbappenderhsqltest.testcontextinfo,False,0.0984456,0.375,0.05590552,0.06382979,0.0,0.02380952,0.0,0.0,0.07142857,0.0,0.009267248,0.009024889,0.0,0.203125,0.09090909,0.1433225,0.1381323,0.05373737,0.1396461,0.1055764,0.0,0.0,0.0,0.0461437,0.0,13.0,0.032,97,0,0,0,0,0,0,0,5,0
37,9999,logback,ch.qos.logback.classic.db.names.defaultdbnameresolvertest.testgetloggingeventcolumnname,False,0.01554404,0.125,0.0,0.0,0.0,0.02380952,0.0,0.0,0.0,0.0,0.0005752085,7.050694e-05,0.0,0.0,0.006861063,0.009771987,0.007782101,0.002828283,0.01865136,0.00910868,0.0,0.0,1.0,0.0461437,0.0,3.0,0.009,4,0,0,0,0,0,0,0,3,2
38,10001,logback,ch.qos.logback.classic.db.names.defaultdbnameresolvertest.testgetloggingeventexceptioncolumnname,False,0.01554404,0.125,0.0,0.0,0.0,0.02380952,0.0,0.0,0.0,0.0,0.0005752085,7.050694e-05,0.0,0.0,0.006861063,0.009771987,0.007782101,0.002828283,0.01865136,0.00910868,0.0,0.0,1.0,0.0461437,0.0,3.0,0.098,23,0,0,0,0,0,0,0,4,2
39,10000,logback,ch.qos.logback.classic.db.names.defaultdbnameresolvertest.testgetloggingeventpropertycolumnname,False,0.01554404,0.125,0.0,0.0,0.0,0.02380952,0.0,0.0,0.0,0.0,0.0005752085,7.050694e-05,0.0,0.0,0.006861063,0.009771987,0.007782101,0.002828283,0.01865136,0.00910868,0.0,0.0,1.0,0.0461437,0.0,3.0,0.001,23,0,0,0,0,0,0,0,4,2
40,10002,logback,ch.qos.logback.classic.db.names.defaultdbnameresolvertest.testgettablename,False,0.01554404,0.125,0.0,0.0,0.0,0.02380952,0.0,0.0,0.0,0.0,0.0005752085,7.050694e-05,0.0,0.0,0.006861063,0.009771987,0.007782101,0.002828283,0.01865136,0.00910868,0.0,0.0,1.0,0.0461437,0.0,2.0,0.001,7,0,0,0,0,0,0,0,3,2
41,10011,logback,ch.qos.logback.classic.db.names.simpledbnameresolvertest.shouldhandlenullsasemptystrings,False,0.03626943,0.125,0.06988191,0.0,0.0,0.1428571,0.0,0.0,0.0,0.0,0.001246285,0.0004935486,0.00862069,0.0,0.01372213,0.01628664,0.007782101,0.006689113,0.02917264,0.01652147,0.0,0.0,0.0,0.0461437,0.0,7.0,0.0,9,0,0,0,0,0,0,0,3,4
42,10009,logback,ch.qos.logback.classic.db.names.simpledbnameresolvertest.shouldreturncolumnnamewithbothprefixandsuffix,False,0.02590674,0.125,0.09317589,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.001246285,0.0004935486,0.00862069,0.0,0.01372213,0.01628664,0.007782101,0.006689113,0.02917264,0.01652147,0.0,0.0,0.0,0.0461437,0.0,5.0,0.019,7,0,0,0,0,0,0,0,3,4
43,10007,logback,ch.qos.logback.classic.db.names.simpledbnameresolvertest.shouldreturncolumnnamewithprefix,False,0.02072539,0.125,0.111811,0.0,0.0,0.07142857,0.0,0.0,0.0,0.0,0.001246285,0.0004935486,0.00862069,0.0,0.01372213,0.01628664,0.007782101,0.006689113,0.02917264,0.01652147,0.0,0.0,0.0,0.0461437,0.0,3.0,0.0,28,0,0,0,0,0,0,0,4,4
44,10008,logback,ch.qos.logback.classic.db.names.simpledbnameresolvertest.shouldreturncolumnnamewithsuffix,False,0.02072539,0.125,0.111811,0.0,0.0,0.07142857,0.0,0.0,0.0,0.0,0.001246285,0.0004935486,0.00862069,0.0,0.01372213,0.01628664,0.007782101,0.006689113,0.02917264,0.01652147,0.0,0.0,0.0,0.0461437,0.0,4.0,0.014,6,0,0,0,0,0,0,0,3,4
45,10010,logback,ch.qos.logback.classic.db.names.simpledbnameresolvertest.shouldreturntableandcolumnnameswithbothprefixandsuffix,False,0.03626943,0.125,0.06988191,0.0,0.0,0.1428571,0.0,0.0,0.0,0.0,0.001246285,0.0004935486,0.00862069,0.0,0.01372213,0.01628664,0.007782101,0.006689113,0.02917264,0.01652147,0.0,0.0,0.0,0.0461437,0.0,7.0,0.001,9,0,0,0,0,0,0,0,3,4
46,10006,logback,ch.qos.logback.classic.db.names.simpledbnameresolvertest.shouldreturntablenamewithbothprefixandsuffix,False,0.02590674,0.125,0.09317589,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.001246285,0.0004935486,0.00862069,0.0,0.01372213,0.01628664,0.007782101,0.006689113,0.02917264,0.01652147,0.0,0.0,0.0,0.0461437,0.0,5.0,0.015,7,0,0,0,0,0,0,0,3,4
47,10004,logback,ch.qos.logback.classic.db.names.simpledbnameresolvertest.shouldreturntablenamewithprefix,False,0.02072539,0.125,0.111811,0.0,0.0,0.07142857,0.0,0.0,0.0,0.0,0.001246285,0.0004935486,0.00862069,0.0,0.01372213,0.01628664,0.007782101,0.006689113,0.02917264,0.01652147,0.0,0.0,0.0,0.0461437,0.0,3.0,0.069,28,0,0,0,0,0,0,0,4,4
48,10005,logback,ch.qos.logback.classic.db.names.simpledbnameresolvertest.shouldreturntablenamewithsuffix,False,0.02072539,0.125,0.111811,0.0,0.0,0.07142857,0.0,0.0,0.0,0.0,0.001246285,0.0004935486,0.00862069,0.0,0.01372213,0.01628664,0.007782101,0.006689113,0.02917264,0.01652147,0.0,0.0,0.0,0.0461437,0.0,4.0,0.001,6,0,0,0,0,0,0,0,3,4
49,9992,logback,ch.qos.logback.classic.db.sqlbuildertest.shouldreturndefaultsqlinsertexceptionquery,False,0.02590674,0.125,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.0,0.001533889,0.0002115208,0.0,0.015625,0.0102916,0.02442997,0.0233463,0.00983165,0.02439024,0.0150686,0.0,0.0,0.0,0.0461437,0.0,10.0,0.003,37,0,0,0,0,0,0,0,5,2
50,9991,logback,ch.qos.logback.classic.db.sqlbuildertest.shouldreturndefaultsqlinsertloggingeventquery,False,0.02590674,0.25,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.02380952,0.0,0.001533889,0.0002115208,0.0,0.015625,0.0102916,0.02442997,0.0233463,0.00983165,0.02439024,0.0150686,0.0,0.0,0.0,0.0461437,0.0,12.0,0.09,46,0,0,0,0,0,0,0,5,2
51,9993,logback,ch.qos.logback.classic.db.sqlbuildertest.shouldreturndefaultsqlinsertloggingpropertyquery,False,0.02590674,0.125,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.0,0.001533889,0.0002115208,0.0,0.015625,0.0102916,0.02442997,0.0233463,0.00983165,0.02439024,0.0150686,0.0,0.0,0.0,0.0461437,0.0,7.0,0.018,35,0,0,0,0,0,0,0,5,2
52,9996,logback,ch.qos.logback.classic.db.sqlbuildertest.shouldreturnsimplesqlinsertexceptionquery,False,0.02590674,0.125,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.0,0.001533889,0.0002115208,0.0,0.015625,0.0102916,0.02442997,0.0233463,0.00983165,0.02439024,0.0150686,0.0,0.0,0.0,0.0461437,0.0,9.0,0.0,14,0,0,0,0,0,0,0,0,2
53,9995,logback,ch.qos.logback.classic.db.sqlbuildertest.shouldreturnsimplesqlinsertloggingeventquery,False,0.02590674,0.25,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.02380952,0.0,0.001533889,0.0002115208,0.0,0.015625,0.0102916,0.02442997,0.0233463,0.00983165,0.02439024,0.0150686,0.0,0.0,0.0,0.0461437,0.0,11.0,0.001,25,0,0,0,0,0,0,0,4,2
54,9997,logback,ch.qos.logback.classic.db.sqlbuildertest.shouldreturnsimplesqlinsertloggingpropertyquery,False,0.02590674,0.125,0.0,0.0212766,0.0,0.02380952,0.0,0.0,0.0,0.0,0.001533889,0.0002115208,0.0,0.015625,0.0102916,0.02442997,0.0233463,0.00983165,0.02439024,0.0150686,0.0,0.0,0.0,0.0461437,0.0,6.0,0.002,14,0,0,0,0,0,0,0,0,2
55,10063,logback,ch.qos.logback.classic.encoder.patternlayoutencodertest.charset,False,0.04145078,0.125,0.0,0.0212766,0.0,0.0,0.0,0.0,0.0,0.0,0.0005432525,0.0,0.0,0.046875,0.001715266,0.009771987,0.009727626,0.001616162,0.006217121,0.003086301,0.0,0.0,0.5,0.0461437,0.0,11.0,0.001,34,0,0,0,0,0,0,1,3,0
56,10061,logback,ch.qos.logback.classic.encoder.patternlayoutencodertest.smoke,False,0.03626943,0.125,0.0,0.0212766,0.0,0.0,0.1666667,0.0,0.0,0.0,0.0005432525,0.0,0.0,0.046875,0.001715266,0.009771987,0.009727626,0.001616162,0.006217121,0.003086301,0.0,0.0,0.5,0.0461437,0.0,7.0,0.409,107,0,0,0,0,0,0,1,6,0
57,9971,logback,ch.qos.logback.classic.html.htmllayouttest.layoutwithexception,False,0.09326425,0.125,0.02942396,0.0212766,0.04166667,0.02380952,0.0,0.0,0.0,0.0,0.00402646,0.0005640556,0.04310345,0.140625,0.03945111,0.03583062,0.02723735,0.02222222,0.07651841,0.05134688,0.0,0.0,0.0,0.0461437,0.0,21.0,0.171,59,0,0,0,0,0,0,0,4,3
58,9969,logback,ch.qos.logback.classic.html.htmllayouttest.testappendthrowable,False,0.08290155,0.125,0.0328856,0.0,0.0,0.02380952,0.0,0.0,0.0,0.0,0.00402646,0.0005640556,0.04310345,0.140625,0.03945111,0.03583062,0.02723735,0.02222222,0.07651841,0.05134688,0.0,0.0,0.0,0.0461437,0.0,20.0,0.033,43,0,0,0,0,0,0,0,5,0
59,9976,logback,ch.qos.logback.classic.html.htmllayouttest.testconversionrulesupportinhtmllayout,False,0.05181347,0.125,0.1016464,0.04255319,0.0,0.0,0.0,0.0,0.0,0.0,0.00402646,0.0005640556,0.04310345,0.140625,0.03945111,0.03583062,0.02723735,0.02222222,0.07651841,0.05134688,0.0,0.0,0.0,0.0461437,0.0,15.0,0.826,129,0,0,0,0,0,0,1,6,0
60,9970,logback,ch.qos.logback.classic.html.htmllayouttest.testdolayout,False,0.1502591,0.125,0.07454068,0.04255319,0.08333333,0.02380952,0.0,0.0,0.0,0.0,0.00402646,0.0005640556,0.04310345,0.140625,0.03945111,0.03583062,0.02723735,0.02222222,0.07651841,0.05134688,0.0,0.0,0.0,0.0461437,0.0,18.0,1.414,129,0,0,0,0,0,0,1,6,3
61,9967,logback,ch.qos.logback.classic.html.htmllayouttest.testheader,False,0.02590674,0.125,0.0,0.0,0.04166667,0.0,0.0,0.0,0.0,0.0,0.00402646,0.0005640556,0.04310345,0.140625,0.03945111,0.03583062,0.02723735,0.02222222,0.07651841,0.05134688,0.0,0.0,0.0,0.0461437,0.0,22.0,0.274,137,0,0,0,0,0,0,1,6,3
62,9968,logback,ch.qos.logback.classic.html.htmllayouttest.testpresentationheader,False,0.06735751,0.125,0.07986501,0.0,0.04166667,0.0,0.0,0.0,0.0,0.0,0.00402646,0.0005640556,0.04310345,0.140625,0.03945111,0.03583062,0.02723735,0.02222222,0.07651841,0.05134688,0.0,0.0,0.0,0.0461437,0.0,18.0,0.145,51,0,0,0,0,0,0,0,4,3
63,10214,logback,ch.qos.logback.classic.jmx.jmxconfiguratortest.contextreset,False,0.06217617,0.25,0.1290127,0.08510638,0.0,0.0,0.0,0.0,0.02380952,0.0,0.009075512,0.009306917,0.01724138,0.375,0.09262436,0.1368078,0.1245136,0.05535354,0.1339072,0.1017355,0.0,0.0,0.0,0.0461437,0.0,14.0,0.008,33,0,0,0,0,0,0,1,4,0
64,10215,logback,ch.qos.logback.classic.jmx.jmxconfiguratortest.contextstop,False,0.05699482,0.25,0.09317589,0.06382979,0.0,0.02380952,0.0,0.0,0.02380952,0.0,0.009075512,0.009306917,0.01724138,0.375,0.09262436,0.1368078,0.1245136,0.05535354,0.1339072,0.1017355,0.0,0.0,0.0,0.0461437,0.0,13.0,0.027,34,0,0,0,0,1,0,1,3,0
