Unnamed: 0,id,nameProject,testCase,isFlaky,tloc,tmcCabe,assertionDensity,assertionRoulette,mysteryGuest,eagerTest,sensitiveEquality,resourceOptimism,conditionalTestLogic,fireAndForget,loc,lcom2,lcom5,cbo,wmc,rfc,mpc,halsteadVocabulary,halsteadLength,halsteadVolume,classDataShouldBePrivate,complexClass,functionalDecomposition,godClass,spaghettiCode,numCoveredLines,ExecutionTime,projectSourceLinesCovered,hIndexModificationsPerCoveredLine_window5,hIndexModificationsPerCoveredLine_window10,hIndexModificationsPerCoveredLine_window25,hIndexModificationsPerCoveredLine_window50,hIndexModificationsPerCoveredLine_window75,hIndexModificationsPerCoveredLine_window100,hIndexModificationsPerCoveredLine_window500,hIndexModificationsPerCoveredLine_window10000,num_third_party_libs
5879,12751,hbase,org.apache.hadoop.hbase.client.testhtablepool.testtablewithbytearrayname,False,0.04145078,0.0,0.1863517,0.04255319,0.0,0.07142857,0.0,0.0,0.0,0.0,0.004761448,0.001339632,0.01724138,0.125,0.04459691,0.0504886,0.04085603,0.02945006,0.09182209,0.06408995,0.0,0.0,0.0,0.0461437,0.0,14.0,0.034,667,1,1,1,1,1,1,2,2,0
5880,12752,hbase,org.apache.hadoop.hbase.client.testhtablepool.testtablewithmaxsize,False,0.07772021,0.0,0.1747048,0.06382979,0.0,0.07142857,0.0,0.0,0.0,0.0,0.004761448,0.001339632,0.01724138,0.125,0.04459691,0.0504886,0.04085603,0.02945006,0.09182209,0.06408995,0.0,0.0,0.0,0.0461437,0.0,14.0,0.002,19,0,0,0,0,1,1,2,2,0
5881,12750,hbase,org.apache.hadoop.hbase.client.testhtablepool.testtablewithstringname,False,0.04145078,0.0,0.1863517,0.04255319,0.0,0.07142857,0.0,0.0,0.0,0.0,0.004761448,0.001339632,0.01724138,0.125,0.04459691,0.0504886,0.04085603,0.02945006,0.09182209,0.06408995,0.0,0.0,0.0,0.0461437,0.0,19.0,0.001,731,1,1,1,1,1,1,2,2,0
5882,13111,hbase,org.apache.hadoop.hbase.client.testscannertimeout.test2481,True,0.1554404,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857,0.2,0.01971687,0.02813227,0.02586207,0.234375,0.219554,0.1840391,0.1439689,0.1402469,0.3232903,0.2747452,0.0,0.0,0.0,0.0461437,0.0,7.0,6.92,736,1,1,1,2,2,2,2,2,0
5883,12855,hbase,org.apache.hadoop.hbase.filter.testcolumnpaginationfilter.testserialization,False,0.03626943,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002588438,0.0007050694,0.01724138,0.0625,0.02744425,0.01791531,0.003891051,0.01095398,0.05164993,0.03115256,0.0,0.0,0.0,0.0461437,0.0,0.0,0.11,49,0,0,1,1,1,1,2,2,0
5884,13374,hbase,org.apache.hadoop.hbase.filter.testfilter.testcolumnpaginationfilter,False,0.119171,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1904762,0.0,0.003035823,0.0007050694,0.0,0.03125,0.02401372,0.008143322,0.0,0.01867565,0.09325681,0.06051836,0.0,0.0,0.0,0.0461437,0.0,34.0,0.477,218,1,1,1,1,1,1,2,2,0
5885,13368,hbase,org.apache.hadoop.hbase.filter.testfilter.testfilterlist,False,0.0984456,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.003035823,0.0007050694,0.0,0.03125,0.02401372,0.008143322,0.0,0.01867565,0.09325681,0.06051836,0.0,0.0,0.0,0.0461437,0.0,19.0,0.404,236,1,1,1,1,1,1,2,2,0
5886,13369,hbase,org.apache.hadoop.hbase.filter.testfilter.testfirstkeyonlyfilter,False,0.02590674,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.02380952,0.0,0.003035823,0.0007050694,0.0,0.03125,0.02401372,0.008143322,0.0,0.01867565,0.09325681,0.06051836,0.0,0.0,0.0,0.0461437,0.0,19.0,0.363,218,1,1,1,1,1,1,2,2,0
5887,13363,hbase,org.apache.hadoop.hbase.filter.testfilter.testinclusivestopfilter,False,0.0880829,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.003035823,0.0007050694,0.0,0.03125,0.02401372,0.008143322,0.0,0.01867565,0.09325681,0.06051836,0.0,0.0,0.0,0.0461437,0.0,14.0,0.557,203,1,1,1,1,1,1,2,2,0
5888,13357,hbase,org.apache.hadoop.hbase.filter.testfilter.testnofilter,False,0.04145078,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.04761905,0.0,0.003035823,0.0007050694,0.0,0.03125,0.02401372,0.008143322,0.0,0.01867565,0.09325681,0.06051836,0.0,0.0,0.0,0.0461437,0.0,17.0,0.285,203,1,1,1,1,1,1,2,2,0
5889,13359,hbase,org.apache.hadoop.hbase.filter.testfilter.testpagefilter,False,0.1554404,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1904762,0.0,0.003035823,0.0007050694,0.0,0.03125,0.02401372,0.008143322,0.0,0.01867565,0.09325681,0.06051836,0.0,0.0,0.0,0.0461437,0.0,15.0,0.381,215,1,1,1,1,1,1,2,2,0
5890,13358,hbase,org.apache.hadoop.hbase.filter.testfilter.testprefixfilter,False,0.03108808,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.02380952,0.0,0.003035823,0.0007050694,0.0,0.03125,0.02401372,0.008143322,0.0,0.01867565,0.09325681,0.06051836,0.0,0.0,0.0,0.0461437,0.0,9.0,2.495,282,1,1,1,1,1,1,2,2,0
5891,13364,hbase,org.apache.hadoop.hbase.filter.testfilter.testqualifierfilter,False,0.2435233,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.547619,0.0,0.003035823,0.0007050694,0.0,0.03125,0.02401372,0.008143322,0.0,0.01867565,0.09325681,0.06051836,0.0,0.0,0.0,0.0461437,0.0,16.0,0.597,244,1,1,1,1,1,1,2,2,0
5892,13365,hbase,org.apache.hadoop.hbase.filter.testfilter.testrowfilter,False,0.2746114,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857,0.0,0.003035823,0.0007050694,0.0,0.03125,0.02401372,0.008143322,0.0,0.01867565,0.09325681,0.06051836,0.0,0.0,0.0,0.0461437,0.0,15.0,0.505,227,1,1,1,1,1,1,2,2,0
5893,13370,hbase,org.apache.hadoop.hbase.filter.testfilter.testsinglecolumnvaluefilter,False,0.2953368,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857,0.0,0.003035823,0.0007050694,0.0,0.03125,0.02401372,0.008143322,0.0,0.01867565,0.09325681,0.06051836,0.0,0.0,0.0,0.0461437,0.0,16.0,0.387,229,1,1,1,1,1,1,2,2,0
5894,13367,hbase,org.apache.hadoop.hbase.filter.testfilter.testskipfilter,False,0.03108808,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857,0.0,0.003035823,0.0007050694,0.0,0.03125,0.02401372,0.008143322,0.0,0.01867565,0.09325681,0.06051836,0.0,0.0,0.0,0.0461437,0.0,16.0,0.412,226,1,1,1,1,1,1,2,2,0
5895,13366,hbase,org.apache.hadoop.hbase.filter.testfilter.testvaluefilter,False,0.3108808,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2380952,0.0,0.003035823,0.0007050694,0.0,0.03125,0.02401372,0.008143322,0.0,0.01867565,0.09325681,0.06051836,0.0,0.0,0.0,0.0461437,0.0,17.0,0.465,230,1,1,1,1,1,1,2,2,0
5896,13362,hbase,org.apache.hadoop.hbase.filter.testfilter.testwhilematchfilterwithfilterkeyvalue,False,0.09326425,0.5,0.02942396,0.0,0.0,0.02380952,0.0,0.0,0.04761905,0.0,0.003035823,0.0007050694,0.0,0.03125,0.02401372,0.008143322,0.0,0.01867565,0.09325681,0.06051836,0.0,0.0,0.0,0.0461437,0.0,15.0,0.41,212,1,1,1,1,1,1,2,2,0
5897,13360,hbase,org.apache.hadoop.hbase.filter.testfilter.testwhilematchfilterwithfilterrow,False,0.119171,0.625,0.06988191,0.0,0.0,0.02380952,0.0,0.0,0.07142857,0.0,0.003035823,0.0007050694,0.0,0.03125,0.02401372,0.008143322,0.0,0.01867565,0.09325681,0.06051836,0.0,0.0,0.0,0.0461437,0.0,9.0,0.42,286,1,1,1,1,1,1,2,2,0
5898,13361,hbase,org.apache.hadoop.hbase.filter.testfilter.testwhilematchfilterwithfilterrowkey,False,0.1088083,0.5,0.0254116,0.0,0.0,0.02380952,0.0,0.0,0.07142857,0.0,0.003035823,0.0007050694,0.0,0.03125,0.02401372,0.008143322,0.0,0.01867565,0.09325681,0.06051836,0.0,0.0,0.0,0.0461437,0.0,16.0,0.378,208,1,1,1,1,1,1,2,2,0
5899,12833,hbase,org.apache.hadoop.hbase.filter.testfilterlist.testmpall,False,0.119171,0.25,0.1164698,0.1276596,0.0,0.1190476,0.0,0.0,0.02380952,0.0,0.006710766,0.0,0.01724138,0.15625,0.07204117,0.05374593,0.03696498,0.03672278,0.09612626,0.06929746,0.0,0.0,0.0,0.0461437,0.0,18.0,0.004,69,0,0,1,1,1,1,2,2,0
5900,12832,hbase,org.apache.hadoop.hbase.filter.testfilterlist.testmpone,False,0.1658031,0.25,0.2032928,0.2765957,0.0,0.1190476,0.0,0.0,0.02380952,0.0,0.006710766,0.0,0.01724138,0.15625,0.07204117,0.05374593,0.03696498,0.03672278,0.09612626,0.06929746,0.0,0.0,0.0,0.0461437,0.0,3.0,0.271,52,0,0,1,1,1,1,2,2,0
5901,12834,hbase,org.apache.hadoop.hbase.filter.testfilterlist.testordering,False,0.1658031,0.25,0.1524696,0.212766,0.0,0.1190476,0.0,0.0,0.07142857,0.0,0.006710766,0.0,0.01724138,0.15625,0.07204117,0.05374593,0.03696498,0.03672278,0.09612626,0.06929746,0.0,0.0,0.0,0.0461437,0.0,12.0,0.007,54,0,0,0,0,0,0,1,1,0
5902,12835,hbase,org.apache.hadoop.hbase.filter.testfilterlist.testserialization,False,0.0880829,0.125,0.0,0.0,0.0,0.04761905,0.0,0.0,0.0,0.0,0.006710766,0.0,0.01724138,0.15625,0.07204117,0.05374593,0.03696498,0.03672278,0.09612626,0.06929746,0.0,0.0,0.0,0.0461437,0.0,1.0,0.46,79,0,0,0,0,1,1,1,1,0
5903,12838,hbase,org.apache.hadoop.hbase.filter.testinclusivestopfilter.testserialization,False,0.07253886,0.125,0.0,0.0,0.0,0.04761905,0.0,0.0,0.0,0.0,0.00249257,0.00162166,0.06034483,0.078125,0.03087479,0.02117264,0.005836576,0.01077441,0.04065041,0.02471152,0.0,0.0,0.0,0.0461437,0.0,5.0,0.026,14,0,0,0,0,0,0,1,1,0
5904,12837,hbase,org.apache.hadoop.hbase.filter.testinclusivestopfilter.teststoprowidentification,False,0.03108808,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.04761905,0.0,0.00249257,0.00162166,0.06034483,0.078125,0.03087479,0.02117264,0.005836576,0.01077441,0.04065041,0.02471152,0.0,0.0,0.0,0.0461437,0.0,6.0,0.033,16,0,0,0,0,1,1,1,1,0
5905,12821,hbase,org.apache.hadoop.hbase.filter.testpagefilter.testpagesize,False,0.03626943,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002428658,0.001057604,0.05172414,0.0625,0.03087479,0.01954397,0.003891051,0.01198653,0.05930177,0.0361572,0.0,0.0,0.0,0.0461437,0.0,1.0,0.015,7,0,0,0,0,0,0,1,1,0
5906,12822,hbase,org.apache.hadoop.hbase.filter.testpagefilter.testserialization,False,0.07772021,0.125,0.0,0.0,0.0,0.04761905,0.0,0.0,0.0,0.0,0.002428658,0.001057604,0.05172414,0.0625,0.03087479,0.01954397,0.003891051,0.01198653,0.05930177,0.0361572,0.0,0.0,0.0,0.0461437,0.0,3.0,0.031,13,0,0,0,0,0,0,1,1,0
5907,12826,hbase,org.apache.hadoop.hbase.filter.testprefixfilter.testprefixonrow,False,0.01036269,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002300834,0.00162166,0.06034483,0.078125,0.03087479,0.02117264,0.005836576,0.008933782,0.03443329,0.02040483,0.0,0.0,0.0,0.0461437,0.0,2.0,0.008,4,0,0,0,0,0,0,1,1,0
5908,12827,hbase,org.apache.hadoop.hbase.filter.testprefixfilter.testprefixonrowinsidewhilematchrow,False,0.01036269,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002300834,0.00162166,0.06034483,0.078125,0.03087479,0.02117264,0.005836576,0.008933782,0.03443329,0.02040483,0.0,0.0,0.0,0.0461437,0.0,2.0,0.008,10,0,0,0,0,1,1,1,1,0
5909,12828,hbase,org.apache.hadoop.hbase.filter.testprefixfilter.testserialization,False,0.05181347,0.125,0.0,0.0,0.0,0.04761905,0.0,0.0,0.0,0.0,0.002300834,0.00162166,0.06034483,0.078125,0.03087479,0.02117264,0.005836576,0.008933782,0.03443329,0.02040483,0.0,0.0,0.0,0.0461437,0.0,0.0,0.846,9,0,0,0,0,1,1,1,1,0
5910,12850,hbase,org.apache.hadoop.hbase.filter.testsinglecolumnvalueexcludefilter.testfilterkeyvalue,False,0.1088083,0.125,0.1524696,0.0,0.0,0.02380952,0.0,0.0,0.0,0.0,0.002300834,0.0004230417,0.0,0.03125,0.01715266,0.008143322,0.001945525,0.01593715,0.05643233,0.0362141,0.0,0.0,0.0,0.0461437,0.0,0.0,0.188,62,0,0,1,1,1,1,2,2,0
5911,12849,hbase,org.apache.hadoop.hbase.filter.testsinglecolumnvaluefilter.testserialization,False,0.05699482,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00869204,0.004864979,0.00862069,0.171875,0.08576329,0.06514658,0.04085603,0.04992144,0.1582975,0.1181964,0.0,0.0,0.0,0.0461437,0.0,1.0,0.624,129,0,0,1,1,1,1,2,2,0
5912,12848,hbase,org.apache.hadoop.hbase.filter.testsinglecolumnvaluefilter.teststop,False,0.04145078,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.02380952,0.0,0.00869204,0.004864979,0.00862069,0.171875,0.08576329,0.06514658,0.04085603,0.04992144,0.1582975,0.1181964,0.0,0.0,0.0,0.0461437,0.0,3.0,0.034,18,0,0,1,1,1,1,2,2,0
5913,12722,hbase,org.apache.hadoop.hbase.io.hfile.testcachedblockqueue.testqueue,False,0.1709845,0.125,0.1315424,0.0212766,0.0,0.07142857,0.0,0.0,0.0,0.0,0.002844087,0.0,0.00862069,0.046875,0.01886792,0.0228013,0.01945525,0.02136925,0.08273553,0.05504913,0.0,0.0,0.0,0.0461437,0.0,33.0,0.743,66,0,0,1,1,1,1,2,2,0
5914,12723,hbase,org.apache.hadoop.hbase.io.hfile.testcachedblockqueue.testqueuesmallblockedgecase,False,0.1865285,0.125,0.1359864,0.0212766,0.0,0.07142857,0.0,0.0,0.0,0.0,0.002844087,0.0,0.00862069,0.046875,0.01886792,0.0228013,0.01945525,0.02136925,0.08273553,0.05504913,0.0,0.0,0.0,0.0461437,0.0,36.0,0.001,69,0,0,1,1,1,1,2,2,0
5915,13315,hbase,org.apache.hadoop.hbase.io.hfile.testhfile.testcomparator,False,0.08290155,0.25,0.0,0.0,0.08333333,0.0,0.0,0.0,0.0,0.0,0.05742498,0.001974194,0.0,0.578125,0.04288165,0.08469055,0.08560311,0.4575084,0.7632712,0.7405794,0.0,0.0,0.0,0.0461437,0.3050764,7.0,0.105,58,0,0,0,0,0,0,1,1,0
5916,13314,hbase,org.apache.hadoop.hbase.io.hfile.testhfile.testcompressionordinance,False,0.03108808,0.125,0.07986501,0.04255319,0.0,0.0,0.0,0.0,0.02380952,0.0,0.05742498,0.001974194,0.0,0.578125,0.04288165,0.08469055,0.08560311,0.4575084,0.7632712,0.7405794,0.0,0.0,0.0,0.0461437,0.3050764,0.0,0.057,18,0,0,0,0,1,1,1,1,0
5917,13298,hbase,org.apache.hadoop.hbase.io.hfile.testhfile.testemptyhfile,False,0.06735751,0.125,0.03993252,0.04255319,0.125,0.0,0.0,0.0,0.0,0.0,0.05742498,0.001974194,0.0,0.578125,0.04288165,0.08469055,0.08560311,0.4575084,0.7632712,0.7405794,0.0,0.0,0.0,0.0461437,0.3050764,7.0,0.077,48,0,0,0,0,0,0,1,1,0
5918,13318,hbase,org.apache.hadoop.hbase.io.hfile.testhfile.testheapsizeforblockindex,False,0.08290155,0.25,0.0,0.0212766,0.0,0.0,0.0,0.0,0.04761905,0.0,0.05742498,0.001974194,0.0,0.578125,0.04288165,0.08469055,0.08560311,0.4575084,0.7632712,0.7405794,0.0,0.0,0.0,0.0461437,0.3050764,9.0,0.071,38,0,0,1,1,1,1,2,2,0
5919,13312,hbase,org.apache.hadoop.hbase.io.hfile.testhfile.testmetablocks,False,0.01554404,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05742498,0.001974194,0.0,0.578125,0.04288165,0.08469055,0.08560311,0.4575084,0.7632712,0.7405794,0.0,0.0,0.0,0.0461437,0.3050764,0.0,1.489,83,0,0,0,0,1,1,1,1,0
5920,13313,hbase,org.apache.hadoop.hbase.io.hfile.testhfile.testnullmetablocks,False,0.05181347,0.125,0.0,0.0,0.1666667,0.0,0.0,0.0,0.0,0.0,0.05742498,0.001974194,0.0,0.578125,0.04288165,0.08469055,0.08560311,0.4575084,0.7632712,0.7405794,0.0,0.0,0.0,0.0461437,0.3050764,9.0,0.114,69,0,0,0,0,0,0,1,1,0
5921,13306,hbase,org.apache.hadoop.hbase.io.hfile.testhfile.testtfilefeatures,False,0.01554404,0.125,0.0,0.0,0.04166667,0.0,0.0,0.0,0.0,0.0,0.05742498,0.001974194,0.0,0.578125,0.04288165,0.08469055,0.08560311,0.4575084,0.7632712,0.7405794,0.0,0.0,0.0,0.0461437,0.3050764,2.0,0.264,70,0,0,0,0,0,0,1,1,0
5922,12710,hbase,org.apache.hadoop.hbase.io.hfile.testlrublockcache.testbackgroundevictionthread,True,0.08290155,0.375,0.0328856,0.04255319,0.0,0.07142857,0.0,0.0,0.04761905,0.2,0.02096315,0.00599309,0.0,0.21875,0.1114923,0.1563518,0.1361868,0.1123681,0.3902439,0.3220866,0.0,0.0,0.0,0.0461437,0.0,6.0,1.028,44,0,0,1,1,1,1,2,2,0
5923,12712,hbase,org.apache.hadoop.hbase.io.hfile.testlrublockcache.testcacheevictionsimple,False,0.0984456,0.25,0.1677166,0.1489362,0.0,0.1190476,0.0,0.0,0.04761905,0.0,0.02096315,0.00599309,0.0,0.21875,0.1114923,0.1563518,0.1361868,0.1123681,0.3902439,0.3220866,0.0,0.0,0.0,0.0461437,0.0,9.0,0.017,20,0,0,1,1,1,1,1,1,0
5924,12714,hbase,org.apache.hadoop.hbase.io.hfile.testlrublockcache.testcacheevictionthreepriorities,False,0.2694301,0.25,0.2637053,0.5531915,0.0,0.1428571,0.0,0.0,0.02380952,0.0,0.02096315,0.00599309,0.0,0.21875,0.1114923,0.1563518,0.1361868,0.1123681,0.3902439,0.3220866,0.0,0.0,0.0,0.0461437,0.0,6.0,1.034,43,0,0,1,1,1,1,2,2,0
5925,12713,hbase,org.apache.hadoop.hbase.io.hfile.testlrublockcache.testcacheevictiontwopriorities,False,0.1398964,0.25,0.1796963,0.212766,0.0,0.1428571,0.0,0.0,0.07142857,0.0,0.02096315,0.00599309,0.0,0.21875,0.1114923,0.1563518,0.1361868,0.1123681,0.3902439,0.3220866,0.0,0.0,0.0,0.0461437,0.0,6.0,0.012,17,0,0,1,1,1,1,1,1,0
5926,12711,hbase,org.apache.hadoop.hbase.io.hfile.testlrublockcache.testcachesimple,False,0.1761658,0.375,0.127784,0.1702128,0.0,0.1190476,0.0,0.0,0.1190476,0.0,0.02096315,0.00599309,0.0,0.21875,0.1114923,0.1563518,0.1361868,0.1123681,0.3902439,0.3220866,0.0,0.0,0.0,0.0461437,0.0,4.0,0.015,12,0,0,1,1,1,1,1,1,0
5927,12716,hbase,org.apache.hadoop.hbase.io.hfile.testlrublockcache.testresizeblockcache,False,0.1398964,0.25,0.1597301,0.1914894,0.0,0.1428571,0.0,0.0,0.07142857,0.0,0.02096315,0.00599309,0.0,0.21875,0.1114923,0.1563518,0.1361868,0.1123681,0.3902439,0.3220866,0.0,0.0,0.0,0.0461437,0.0,6.0,0.018,17,0,0,0,0,0,0,1,1,0
